Datetime,Text,Keyword,Text_Processed,Language,Text_Translated
2023-06-01 14:23:57+00:00,"[SEMINAR NASIONAL 2023]

""Reaktualisasi Sistem Hukum Pidana Nasional Sebagai Perwujudan Progresivitas Hukum Dalam Menghadapi Era Disrupsi""

Narahubung:
Thoriq (08281288766571) 
Andika (08283811747819)

Salam KSHI! 
Salam Akademis, Salam Cerdas, Hati Ikhlas, Kerja Keras! https://t.co/Y57iQsDzz4",Hukum Pidana,seminar nasional 2023 reaktualisasi sistem hukum pidana nasional wujud progresivitas hukum hadap era disrupsi narahubung thoriq 08281288766571 andika 08283811747819 salam kshi salam akademis salam cerdas hati ikhlas kerja keras,id,2023 national seminar re-actualization of the national criminal law system as a form of legal progress in facing the era of disruption contact person thoriq 08281288766571 andika 08283811747819 greetings kshi academic greetings intelligent greetings sincere hard work
2023-06-01 14:04:36+00:00,Kapolres Muara Enim AKBP. Andi Supriadi  S.I.K Melakukan penindakan di hilir / penegakan hukum / Penyidikan Tindak Pidana terhadap truck odol angkutan Batubara Ilegal yang melintasi ruas jalan dari Lawang kidul - Tanjung agung yang selama ini menjadi keluhan https://t.co/9DeO1T8nzM,Hukum Pidana,kepala kepolisian resor muara enim ajun komisaris besar polisi andi supriadi si i k laku tindak hilir tegak hukum sidik tindak pidana hadap truck odol angkut batubara ilegal lintas ruas jalan lawang kidul tanjung agung keluh,id,Muara Enim Resort Police Chief Adjunct Senior Commissioner of Police Andi Supriadi Si i K Downstream Action Law Upholds Criminal Investigation Law Against Toothpaste Truck Transporting Illegal Coal Across Jalan Lawang Kidul Tanjung Agung Complaints
2023-06-01 13:27:47+00:00,"6) ""Pasal 18 Ayat (1) UU No 40/1999 ttg Pers dg tegas menyebutkan, setiap orang yg secara melawan hukum dg sengaja melakukan tindakan yg berakibat mnghambat atau mnghalangi kerja jurnalistik diancam pidana penjara plg lama 2 tahun atau denda plg banyak Rp 500 juta,"" tegas Kasman.",Hukum Pidana,6 pasal 18 ayat 1 undang undang no 40 1999 tentang pers dengan orang yang lawan hukum dengan sengaja laku tindak yang akibat mnghambat menghalangi kerja jurnalistik ancam pidana penjara pulang 2 denda pulang rupiah 500 juta kasman,id,"6 article 18 paragraph 1 law no 40 1999 concerning the press with people who are against the law deliberately carrying out acts which result in obstructing journalistic work, the threat of imprisonment is up to 2 fines, IDR 500 million cashman"
2023-06-01 13:18:35+00:00,@prabu_abimanyu Udahlah jangan hukum pidana hukum rimba aja lah jadi gak ada kapok jg buat yg lain,Hukum Pidana,sudahlah hukum pidana hukum rimba saja tidak kapok juga yang,id,"never mind the criminal law, the law of the jungle, you don't give up either"
2023-06-01 12:00:05+00:00,"@syf_un @AfifFurqoni @syahdaka Hukum acara pidana umum dan hukum acara pidana Islam tidak sama. 

Hukum acara pidana umum memang menganut asas unus testis nulus testis (satu saksi bukan saksi), namun tidak sama dengan hukum acara pidana Islam.",Hukum Pidana,hukum acara pidana hukum acara pidana islam hukum acara pidana anut asas unus testis nulus testis saksi saksi hukum acara pidana islam,id,criminal procedural law Islamic criminal procedural law criminal procedural law adheres to the principle of unus testis nulus testis witness witness Islamic criminal procedural law
2023-06-01 11:41:06+00:00,"Kanit Reskrim Iptu Rudiayanto S.H., M.H beserta Panit Binmas Aiptu Edi Rudmadi memberikan Pembinaan dan Penyuluhan kepada Satriwan tentang kenakalan remaja dan pelanggaran hukum pidana di Pomdok Pesantren Binbaz Sitimulyo Piyungan Bantul. 
(1/6/2023) https://t.co/ifYebuNXqx",Hukum Pidana,kepala unit reskrim iptu rudiayanto si h sama h panit binaan masyarakat aiptu edi rudmadi bina suluh satriwan nakal remaja langgar hukum pidana pomdok pesantren binbaz sitimulyo piyungan bantul 1 6 2023,id,Head of Criminal Investigation Unit IPTU Rudiayanto Si H Sama H Community Development Committee AIPTU Edi Rudmadi Bina Suluh Satriwan Naughty Teenager Violates Criminal Law Islamic Boarding School Binbaz Sitimulyo Piyungan Bantul 1 6 2023
2023-06-01 10:54:53+00:00,"@mazzini_gsp ga ada istilah persetubuhan anak dibawah umur itu semua disebut PENCABULAN dan hukum yg berlaku adalah pidana, ngaco tu orang",Hukum Pidana,tidak istilah tubuh anak umur cabul hukum yang laku pidana kacau itu orang,id,"No, the term for the body of an aged child is obscene, the law is what constitutes chaotic criminal behavior, that is, people"
2023-06-01 10:35:29+00:00,baca2 soal hukum pidana mumet tp seru juga,Hukum Pidana,baca baca hukum pidana mumet tetapi seru,id,reading about criminal law is confusing but fun
2023-06-01 10:23:53+00:00,"1. Anggota Polsek Regol melaksanakan kegiatan di wilayah hukum Polsek Regol.

*Polres Kota Besar Bandung, Polda Jabar - Polsek Regol*.
Dalam rangka mengantisipasi tindak pidana kriminalitas, Bhabinkamtibmas Kelurahan Balonggede Polsek Regol melakukan patroli Gabungan https://t.co/WzGokGGxlV",Hukum Pidana,1 anggota kepolisian sektor regol laksana giat wilayah hukum kepolisian sektor regol polisi resor kota bandung kepolisian daerah jabar kepolisian sektor regol rangka antisipasi tindak pidana kriminalitas bhayangkara pembina keamanan dan ketertiban masyarakat lurah balonggede kepolisian sektor regol laku patroli gabung,id,"1 member of the Regol sector police as active in the jurisdiction of the Regol sector police, Bandung city resort police, West Java regional police, Regol sector police, in order to anticipate criminal acts, Bhayangkara, security and community order builder, Balonggede sub-district head, Regol sector police, joint patrols"
2023-06-01 10:18:37+00:00,"@mardiasih Polisi hanya pake bahasa UU dan tafsir hukum pidana yg nyebutnya prsetubuhan ank di bwh umur. Blm nyampe ke kalaupun anak ""iya"" blm tentu iya bnran tp cenderungnya dipaksa/dimanipulasi, yg artinya ini shrsnya dipandang sbg kejahatan seksual menyeluruh  (statutory rape)",Hukum Pidana,polisi pakai bahasa undang undang tafsir hukum pidana yang nyebutnya prsetubuhan anak bawah umur belum sampai anak iya belum iya benaran tetapi cenderung paksa manipulasi yang arti seharusnya pandang sebagai jahat seksual statutory rape,id,"The police use the language of the law to interpret the criminal law which calls it sexual intercourse with minors who have not yet reached the child, yes, no, yes, that's true, but tends to force manipulation, which means it should be seen as a sexual crime, statutory rape"
2023-06-01 09:46:04+00:00,"DALAM HUKUM PIDANA INI JELAS PEMERKOSAAN KARENA TANPA ADA KONSENSUAL, KORBAN DIBAWAH UMUR, DILAKUKAN LEBIH DARI SATU ORANG, DILAKUKAN LEBIH DARI 1X. KEADILANNYA PAK @ListyoSigitP @DivHumas_Polri @ahriesonta",Hukum Pidana,hukum pidana perkosa konsensual korban umur laku orang laku 1x adil,id,The criminal law for consensual rape is that the victim's behavior is 1x fair
2023-06-01 09:42:47+00:00,"c. Seperti kasus utang-piutang yang lain : konsekuensi hukumnya hanya perdata, tidak melebar ke hukum pidana kecuali ada kejadian-kejadian khusus;
d. Jika ada pinjol telepon maka minta ijin untuk merekam;
e. Kumpulkan bukti-bukti : telepon direkam, wa dibalas;",Hukum Pidana,c utang piutang konsekuensi hukum perdata lebar hukum pidana kecuali khusus di pinjol telepon izin rekam e kumpul bukti bukti telepon rekam wa balas,id,"c debts and receivables, civil law consequences, wide criminal law, except specifically for borrowing telephones, recording permits, e gathering evidence, evidence of recorded telephone calls, wa reply"
2023-06-01 08:59:30+00:00,"Tangerang - Pembimbing Kemasyarakatan Madya Bapas Ciangir, Nunik Kurniani mengikuti kegiatan Press Release terkait Tindak Pidana Senjata Tajam di Wilayah Hukum Polres Kota Tangerang (19/05).

Press Release tersebut dilaksanakan terkait Tindak Pidana.......
https://t.co/ayAO94YD8B https://t.co/VuufqZgp0H",Hukum Pidana,tangerang bimbing masyarakat madya bapas ciangir nunik kurniani giat press release kait tindak pidana senjata tajam wilayah hukum polisi resor kota tangerang 19 05 press release laksana kait tindak pidana,id,tangerang guides the middle class community bapas ciangir nunik kurniani enterprising press release relating to sharp weapons crime jurisdiction of tangerang city resort police 19 05 press release as relating to criminal offenses
2023-06-01 08:08:24+00:00,"@thvalll @cacacicaak @onyourx_win @txtdrimedia Seumur hidup ya sampai mati. 

Misal, terdakwa usia 18thn diganjar hukum 18thn. Ya pengadilan vonisnya akan ""18 tahun penjara"" bukan ""seumur hidup"".

Di Indonesia, pidana penjara itu ga boleh lbh dari 20thn. Yg diganjar lbh dari 20thn, ya hukuman seumur hidup atau hukuman mati.",Hukum Pidana,umur hidup ya mati dakwa usia 18thn ganjar hukum 18thn ya adil vonis 18 penjara umur hidup indonesia pidana penjara tidak lebih 20thn yang ganjar lebih 20thn ya hukum umur hidup hukum mati,id,age of life yes death sentence aged 18 yrs punishable by law 18 yrs yes fair sentence 18 years in prison life age in Indonesia prison sentence no more than 20 yrs punishable by more than 20 yrs yes legal age of life law of death
2023-06-01 07:35:59+00:00,"@bitiesfess ilmu politik, hukum perdata, hukum pidana, filsafat.",Hukum Pidana,ilmu politik hukum perdata hukum pidana filsafat,id,political science civil law criminal law philosophy
2023-06-01 07:30:26+00:00,"Meskipun TPPU merupakan tindak pidana lanjutan (follow up crime) dari tindakan asalnya. Akan tetapi terhadap perkara TPPU dapat dilakukan penyidikan, penuntutan dan
pemeriksaan pengadilan sebelum proses hukum terhadap tindak pidana asalnya selesai.",Hukum Pidana,tppu rupa tindak pidana follow up crime tindak hadap perkara tppu laku sidik tuntut periksa adil proses hukum hadap tindak pidana selesai,id,tppu forms of criminal acts follow up crime acts to face tppu cases carry out fingerprints demands fair checks legal process facing completed criminal acts
2023-06-01 07:26:33+00:00,Dasar hukum pengaturan korupsi diatur dalam UU No.20 Tahun 2001 jo UU No.31 tahun 1999 tentang pemberantasan tindak pidana korupsi. Korupsi timbul tidak dengan sendirinya salah satunya karena adanya abuse of powerð,Hukum Pidana,dasar hukum atur korupsi atur undang undang no 20 2001 jo undang undang no 31 1999 berantas tindak pidana korupsi korupsi timbul salah abuse of power,id,The legal basis for regulating corruption regulates Law No. 20 2001 in conjunction with Law No. 31 1999 to eradicate criminal acts of corruption. Corruption arises from abuse of power
2023-06-01 07:26:08+00:00,"Lho, terus kalo korupsi itu apa?ð¤ð¸ð°

Sedangkan tindak pidana korupsi yaitu setiap orang secara melawan hukum melakukan perbuatan memperkaya diri atau orang lain atau suatu korporasi yang dapat merugikan keuangan negara atau perekonomian negara.",Hukum Pidana,lo kalau korupsi tindak pidana korupsi orang lawan hukum laku kayak orang korporasi rugi uang negara ekonomi negara,id,"You know, if corruption is a criminal act, people who go against the law act like corporate people who lose money to the country's economy"
2023-06-01 06:33:50+00:00,"Kegiatan Rutin Yang Ditingkatkan (KRYD) dengan Patroli Biru _(Blue Light Patrol)_ Antisipasi Guantibmas &amp; Tindak Pidana Lainnya di Wilayah Hukum Polsek Pinang*

Lokasi   :  Pergudangan Duta Iconic kel. Panunggangan Utara kec pinang kota Tangerang https://t.co/xjZ3qEuKJ2",Hukum Pidana,giat rutin tingkat kryd patroli biru blue light patrol antisipasi guantibmas amp tindak pidana wilayah hukum kepolisian sektor pinang lokasi gudang duta iconic keluarga panunggangan utara kecamatan pinang kota tangerang,id,active routine kryd level blue patrol blue light patrol anticipating guantibmas amp criminal offenses legal area police pinang sector warehouse location iconic ambassador family north pananggangan pinang sub-district tangerang city
2023-06-01 06:31:02+00:00,"@KaredokLeunca__ @ahriesonta @ListyoSigitP @dennyindrayana Ashiiaapppp.. 

Rendang daging kudanil.. 

Buat sarapannya si @dennyindrayana 

Makhluk belegug sok capeerrrr.. 

Terjerat enem kasus pidana korupsi udh jd tersangka kok bs lolos dr hukum?? 

Ohhh ada Papa Hambalang y yg proteksi... ð§ð¤ https://t.co/0UrCncCJoL",Hukum Pidana,ashiiaapppp rendang daging kudanil sarap sih makhluk belegug sok capeerrrr jerat enem pidana korupsi sudah jadi sangka bisa lolos dari hukum ohhh papa hambalang iya yang proteksi,id,ashiiaapppp rendang hippo meat is sarap what a belegug creature pretending to be capeerrrr the snares of corruption criminals already think they can escape the law ohhh papa hambarang yes the one who protects
2023-06-01 06:28:57+00:00,"@mazzini_gsp Bercanda! Masa cuma 15 taun.
Hukum pidana sekuler emang bercanda! Pantesan tidak memberi efek jera.

Yg serius soal begini cuma hukum syariat Islam, pemerkosa hukmannya MINIMAL = hukum zina: dicambuk 100kali untuk pelaku single(blm menikah) dn dirajam u/ yg married (sdh menikah)",Hukum Pidana,canda 15 tahun hukum pidana sekuler memang canda pantas saja efek jera yang serius hukum syariat islam perkosa hukmannya minimal hukum zina cambuk 100kali laku single belum nikah dan rajam kamu yang married sudah nikah,id,"15 years of secular criminal law is a joke, it's just a joke, it has a serious deterrent effect, Islamic Sharia law for rape, the minimum punishment is the law for adultery, 100 whips for singles, not yet married and stoning those of you who are married, who are already married."
2023-06-01 05:36:32+00:00,@bbttrcup @_quelapis jd orang kok kaya gapunya tulang punggung dahð udh tau yg bener yg harus dilakukan apa tp yg kriminal masih dikerjain. ancamannya pidana loh. klo gabisa masuk scr moral minimal secara hukum dulu camkan sm diri sendiri,Hukum Pidana,jadi orang kayak tidak punya tulang punggung sudah sudah tau yang benar yang laku tetapi yang kriminal dikerjain ancam pidana lah kalau tidak bisa masuk secara moral minimal hukum cam sama,id,"So people who don't have a backbone already know what's right and what sells, but criminals are involved in criminal threats if they can't enter morally, at least the law is the same."
2023-06-01 05:33:32+00:00,"Yg di viralin org yg melakukan pelanggaran hukum, og mlh mau di pidana? nanti kalau ada polisi pungli di jln yg memviralkan jg di pidana? Ini salah kaprah PAK @ListyoSigitP",Hukum Pidana,yang viralkan orang yang laku langgar hukum og malah pidana polisi pungutan liar jalan yang memviralkan juga pidana salah kaprah,id,what goes viral is people who violate the law and even police criminals for illegal road levies which goes viral is also a misguided crime
2023-06-01 05:23:15+00:00,"@IMnueLLLLL @detikcom Ini sebenernya Sarkasme saja sama Polisi. Hukum di Indonesia bukan kewajiban pelapor yg harus buktikan kecuali pidana korupsi. Kasus pelecehan, pencabulan bisa dicukupi alat buktinya dengan keterangan psikiater pada korban.",Hukum Pidana,sebenarnya sarkasme polisi hukum indonesia wajib lapor yang bukti kecuali pidana korupsi leceh cabul alat bukti terang psikiater korban,id,"In fact, according to Indonesian law, police are required to report sarcasm, except for corruption crimes, obscene harassment, clear evidence from the victim's psychiatrist"
2023-06-01 04:27:04+00:00,"@oricidaceae @menghanyurkan Akpol itu setau gue mata kuliah hukumnya cuma hukum perdata dan pengembangan hukum pidana. 
4 sks dan 3 sks. CMIIW.",Hukum Pidana,akpol tau gue mata kuliah hukum hukum perdata kembang hukum pidana 4 sks 3 sks correct me if i am wrong,id,akpol know me law course civil law development of criminal law 4 credits 3 credits correct me if I am wrong
2023-06-01 04:26:50+00:00,"Kasus Tindak Pidana Perdagangan Orang (TPPO) yang terjadi di Nusa Tenggara Timur (NTT) terkategori darurat.

Menteri Koordinator Politik Hukum dan HAM (Menko Polhukam) RI Mahfud MD mengungkapkan dari 1.900 mayat korban TPPO yang dipulangkan ke Indonesia, paling banyak berasal dari NTT.

Menkopolhukam itu sudah ditunjuk Presiden Joko Widodo (Jokowi) untuk membentuk Satuan Tugas Operasi Khusus TPPO, yang mana nanti menargetkan terkait pelaku-pelakunya.",Hukum Pidana,tindak pidana dagang orang tppo nusa tenggara timur ntt kategori darurat menteri koordinator politik hukum ham menteri perekonomian politik hukum dan keamanan ri mahfud md 1 900 mayat korban tppo pulang indonesia ntt menkopolhukam presiden joko widodo jokowi bentuk tugas operasi khusus tppo target kait laku laku,id,"criminal act of human trafficking TPPO East Nusa Tenggara NTT Emergency category Coordinating Minister for Political, Legal and Human Rights Minister of Economy Political Law and Security RI Mahfud MD 1,900 bodies of TPPO victims go home to Indonesia NTT Coordinating Minister for Political, Legal and Security Affairs President Joko Widodo Jokowi form of special operations task TPPO targets sell well"
